        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10         x11         y11         z11         x12         y12         z12         x13         y13         z13         x14         y14         z14         x15         y15         z15         x16         y16         z16         x17         y17         z17         x18         y18         z18         x19         y19         z19         x20         y20         z20         x21         y21         z21         x22         y22         z22         x23         y23         z23         x24         y24         z24         x25         y25         z25 
        8.66  2.4256E+00 -1.0361E+00  7.3963E-01  1.1365E+00 -9.6425E-01 -3.6281E-01 -1.7411E+00  4.8252E-01  2.2455E+00 -8.6176E-01  9.4621E-01  2.3127E+00  1.0873E+00 -8.1896E-02  5.4135E-01 -2.2497E+00  4.3776E-01  2.3130E+00 -2.1100E+00  9.4651E-01  2.8781E+00 -2.0166E+00 -1.9489E-01  2.2556E+00 -1.8591E+00  1.7214E+00 -2.0178E+00 -1.3760E+00 -2.1362E+00  7.5714E-01 -1.9089E+00  2.7836E-02  1.0219E+00 -5.6509E-01 -2.7120E+00  1.8930E+00 -2.5826E+00  1.2617E+00 -5.7928E-01 -1.7412E+00 -2.5400E+00  1.9462E+00 -1.5289E+00  2.5002E+00 -1.6344E+00  2.8424E+00  1.9043E+00 -9.7725E-01 -1.5323E+00 -1.3199E-02  1.6409E+00  3.8221E-01 -1.7308E+00  1.6779E+00 -2.0556E+00  6.9319E-01  8.1674E-01 -1.8369E+00  1.1900E+00 -2.2314E+00 -1.7626E+00 -2.4857E+00  1.9571E+00 -1.7503E+00  6.2258E-01  1.2555E+00  5.8184E-01  9.7120E-01 -1.5056E+00  2.9525E-01  8.1058E-01 -1.5529E+00  2.4385E-01  1.2918E+00 -1.9740E+00
        8.67  2.4240E+00 -1.0363E+00  7.4056E-01  1.1345E+00 -9.6624E-01 -3.6080E-01 -1.7433E+00  4.8212E-01  2.2430E+00 -8.6040E-01  9.4323E-01  2.3107E+00  1.0884E+00 -8.0258E-02  5.4398E-01 -2.2519E+00  4.3762E-01  2.3159E+00 -2.1123E+00  9.4518E-01  2.8828E+00 -2.0143E+00 -1.9514E-01  2.2590E+00 -1.8563E+00  1.7237E+00 -2.0183E+00 -1.3771E+00 -2.1364E+00  7.6072E-01 -1.9107E+00  2.5927E-02  1.0271E+00 -5.6524E-01 -2.7144E+00  1.8985E+00 -2.5845E+00  1.2651E+00 -5.7698E-01 -1.7341E+00 -2.5442E+00  1.9524E+00 -1.5288E+00  2.5032E+00 -1.6343E+00  2.8447E+00  1.9048E+00 -9.7700E-01 -1.5394E+00 -1.5044E-02  1.6407E+00  3.8107E-01 -1.7299E+00  1.6792E+00 -2.0638E+00  6.9214E-01  8.2026E-01 -1.8391E+00  1.1920E+00 -2.2324E+00 -1.7652E+00 -2.4859E+00  1.9551E+00 -1.7492E+00  6.2234E-01  1.2545E+00  5.8100E-01  9.7325E-01 -1.5010E+00  2.9326E-01  8.1162E-01 -1.5543E+00  2.4387E-01  1.2973E+00 -1.9733E+00
        8.68  2.4225E+00 -1.0365E+00  7.4148E-01  1.1325E+00 -9.6822E-01 -3.5878E-01 -1.7456E+00  4.8172E-01  2.2404E+00 -8.5906E-01  9.4025E-01  2.3086E+00  1.0894E+00 -7.8622E-02  5.4662E-01 -2.2540E+00  4.3747E-01  2.3188E+00 -2.1146E+00  9.4384E-01  2.8874E+00 -2.0119E+00 -1.9536E-01  2.2625E+00 -1.8535E+00  1.7260E+00 -2.0189E+00 -1.3782E+00 -2.1365E+00  7.6432E-01 -1.9125E+00  2.4038E-02  1.0322E+00 -5.6540E-01 -2.7168E+00  1.9040E+00 -2.5863E+00  1.2685E+00 -5.7468E-01 -1.7277E+00 -2.5471E+00  1.9586E+00 -1.5288E+00  2.5062E+00 -1.6341E+00  2.8470E+00  1.9052E+00 -9.7674E-01 -1.5464E+00 -1.6869E-02  1.6404E+00  3.7991E-01 -1.7290E+00  1.6805E+00 -2.0720E+00  6.9107E-01  8.2382E-01 -1.8413E+00  1.1941E+00 -2.2335E+00 -1.7674E+00 -2.4868E+00  1.9530E+00 -1.7481E+00  6.2208E-01  1.2535E+00  5.8009E-01  9.7527E-01 -1.4964E+00  2.9129E-01  8.1268E-01 -1.5556E+00  2.4388E-01  1.3028E+00 -1.9725E+00
        8.69  2.4209E+00 -1.0366E+00  7.4241E-01  1.1305E+00 -9.7020E-01 -3.5676E-01 -1.7479E+00  4.8131E-01  2.2379E+00 -8.5773E-01  9.3725E-01  2.3065E+00  1.0904E+00 -7.6988E-02  5.4926E-01 -2.2560E+00  4.3732E-01  2.3217E+00 -2.1168E+00  9.4249E-01  2.8920E+00 -2.0095E+00 -1.9556E-01  2.2659E+00 -1.8507E+00  1.7283E+00 -2.0194E+00 -1.3793E+00 -2.1367E+00  7.6793E-01 -1.9143E+00  2.2168E-02  1.0374E+00 -5.6557E-01 -2.7193E+00  1.9096E+00 -2.5882E+00  1.2719E+00 -5.7237E-01 -1.7221E+00 -2.5488E+00  1.9647E+00 -1.5287E+00  2.5091E+00 -1.6339E+00  2.8494E+00  1.9056E+00 -9.7649E-01 -1.5535E+00 -1.8674E-02  1.6401E+00  3.7875E-01 -1.7281E+00  1.6817E+00 -2.0802E+00  6.8998E-01  8.2741E-01 -1.8435E+00  1.1961E+00 -2.2345E+00 -1.7692E+00 -2.4884E+00  1.9510E+00 -1.7470E+00  6.2180E-01  1.2525E+00  5.7913E-01  9.7727E-01 -1.4918E+00  2.8933E-01  8.1374E-01 -1.5570E+00  2.4389E-01  1.3083E+00 -1.9717E+00
        8.70  2.4193E+00 -1.0368E+00  7.4333E-01  1.1285E+00 -9.7217E-01 -3.5473E-01 -1.7502E+00  4.8089E-01  2.2353E+00 -8.5641E-01  9.3425E-01  2.3044E+00  1.0914E+00 -7.5356E-02  5.5189E-01 -2.2580E+00  4.3717E-01  2.3245E+00 -2.1191E+00  9.4112E-01  2.8966E+00 -2.0071E+00 -1.9573E-01  2.2692E+00 -1.8479E+00  1.7306E+00 -2.0199E+00 -1.3804E+00 -2.1369E+00  7.7154E-01 -1.9161E+00  2.0318E-02  1.0426E+00 -5.6574E-01 -2.7217E+00  1.9151E+00 -2.5901E+00  1.2754E+00 -5.7006E-01 -1.7171E+00 -2.5497E+00  1.9706E+00 -1.5286E+00  2.5121E+00 -1.6337E+00  2.8517E+00  1.9060E+00 -9.7623E-01 -1.5605E+00 -2.0460E-02  1.6398E+00  3.7759E-01 -1.7273E+00  1.6830E+00 -2.0883E+00  6.8887E-01  8.3103E-01 -1.8456E+00  1.1982E+00 -2.2355E+00 -1.7706E+00 -2.4905E+00  1.9491E+00 -1.7459E+00  6.2150E-01  1.2515E+00  5.7812E-01  9.7923E-01 -1.4872E+00  2.8739E-01  8.1482E-01 -1.5584E+00  2.4391E-01  1.3138E+00 -1.9710E+00
        8.71  2.4177E+00 -1.0369E+00  7.4426E-01  1.1265E+00 -9.7414E-01 -3.5270E-01 -1.7525E+00  4.8047E-01  2.2327E+00 -8.5510E-01  9.3124E-01  2.3023E+00  1.0924E+00 -7.3725E-02  5.5453E-01 -2.2600E+00  4.3701E-01  2.3274E+00 -2.1214E+00  9.3974E-01  2.9012E+00 -2.0046E+00 -1.9587E-01  2.2726E+00 -1.8451E+00  1.7329E+00 -2.0205E+00 -1.3816E+00 -2.1370E+00  7.7517E-01 -1.9179E+00  1.8487E-02  1.0478E+00 -5.6592E-01 -2.7241E+00  1.9207E+00 -2.5920E+00  1.2788E+00 -5.6774E-01 -1.7127E+00 -2.5499E+00  1.9763E+00 -1.5286E+00  2.5151E+00 -1.6336E+00  2.8540E+00  1.9064E+00 -9.7597E-01 -1.5676E+00 -2.2226E-02  1.6395E+00  3.7641E-01 -1.7264E+00  1.6843E+00 -2.0964E+00  6.8774E-01  8.3468E-01 -1.8478E+00  1.2002E+00 -2.2365E+00 -1.7716E+00 -2.4930E+00  1.9473E+00 -1.7448E+00  6.2118E-01  1.2505E+00  5.7705E-01  9.8117E-01 -1.4826E+00  2.8546E-01  8.1591E-01 -1.5597E+00  2.4393E-01  1.3193E+00 -1.9702E+00
        8.72  2.4161E+00 -1.0371E+00  7.4518E-01  1.1245E+00 -9.7610E-01 -3.5066E-01 -1.7549E+00  4.8004E-01  2.2301E+00 -8.5382E-01  9.2821E-01  2.3002E+00  1.0934E+00 -7.2097E-02  5.5717E-01 -2.2619E+00  4.3685E-01  2.3302E+00 -2.1236E+00  9.3834E-01  2.9057E+00 -2.0022E+00 -1.9599E-01  2.2760E+00 -1.8423E+00  1.7352E+00 -2.0210E+00 -1.3827E+00 -2.1372E+00  7.7880E-01 -1.9197E+00  1.6676E-02  1.0530E+00 -5.6610E-01 -2.7265E+00  1.9262E+00 -2.5938E+00  1.2822E+00 -5.6542E-01 -1.7090E+00 -2.5495E+00  1.9816E+00 -1.5285E+00  2.5181E+00 -1.6334E+00  2.8564E+00  1.9068E+00 -9.7571E-01 -1.5747E+00 -2.3972E-02  1.6393E+00  3.7523E-01 -1.7255E+00  1.6855E+00 -2.1045E+00  6.8658E-01  8.3836E-01 -1.8500E+00  1.2023E+00 -2.2375E+00 -1.7723E+00 -2.4958E+00  1.9457E+00 -1.7437E+00  6.2083E-01  1.2495E+00  5.7594E-01  9.8308E-01 -1.4780E+00  2.8355E-01  8.1701E-01 -1.5611E+00  2.4395E-01  1.3247E+00 -1.9693E+00
        8.73  2.4145E+00 -1.0372E+00  7.4611E-01  1.1225E+00 -9.7806E-01 -3.4861E-01 -1.7572E+00  4.7961E-01  2.2275E+00 -8.5254E-01  9.2518E-01  2.2981E+00  1.0943E+00 -7.0470E-02  5.5981E-01 -2.2638E+00  4.3670E-01  2.3330E+00 -2.1259E+00  9.3693E-01  2.9103E+00 -1.9998E+00 -1.9608E-01  2.2793E+00 -1.8394E+00  1.7375E+00 -2.0215E+00 -1.3838E+00 -2.1373E+00  7.8244E-01 -1.9215E+00  1.4884E-02  1.0582E+00 -5.6629E-01 -2.7288E+00  1.9317E+00 -2.5957E+00  1.2856E+00 -5.6309E-01 -1.7058E+00 -2.5486E+00  1.9867E+00 -1.5284E+00  2.5210E+00 -1.6332E+00  2.8587E+00  1.9072E+00 -9.7545E-01 -1.5818E+00 -2.5698E-02  1.6390E+00  3.7405E-01 -1.7246E+00  1.6868E+00 -2.1125E+00  6.8541E-01  8.4207E-01 -1.8522E+00  1.2043E+00 -2.2385E+00 -1.7726E+00 -2.4989E+00  1.9443E+00 -1.7426E+00  6.2046E-01  1.2485E+00  5.7477E-01  9.8496E-01 -1.4735E+00  2.8165E-01  8.1812E-01 -1.5624E+00  2.4397E-01  1.3301E+00 -1.9685E+00
        8.74  2.4129E+00 -1.0374E+00  7.4703E-01  1.1205E+00 -9.8002E-01 -3.4656E-01 -1.7595E+00  4.7917E-01  2.2249E+00 -8.5128E-01  9.2214E-01  2.2959E+00  1.0953E+00 -6.8845E-02  5.6245E-01 -2.2657E+00  4.3653E-01  2.3358E+00 -2.1281E+00  9.3550E-01  2.9148E+00 -1.9974E+00 -1.9614E-01  2.2827E+00 -1.8366E+00  1.7397E+00 -2.0221E+00 -1.3849E+00 -2.1375E+00  7.8610E-01 -1.9232E+00  1.3113E-02  1.0634E+00 -5.6649E-01 -2.7312E+00  1.9373E+00 -2.5975E+00  1.2890E+00 -5.6077E-01 -1.7031E+00 -2.5473E+00  1.9914E+00 -1.5284E+00  2.5240E+00 -1.6330E+00  2.8610E+00  1.9076E+00 -9.7519E-01 -1.5890E+00 -2.7403E-02  1.6386E+00  3.7286E-01 -1.7237E+00  1.6880E+00 -2.1206E+00  6.8421E-01  8.4580E-01 -1.8543E+00  1.2064E+00 -2.2395E+00 -1.7725E+00 -2.5023E+00  1.9431E+00 -1.7416E+00  6.2007E-01  1.2475E+00  5.7355E-01  9.8681E-01 -1.4689E+00  2.7977E-01  8.1924E-01 -1.5637E+00  2.4399E-01  1.3356E+00 -1.9676E+00
        8.75  2.4113E+00 -1.0375E+00  7.4795E-01  1.1185E+00 -9.8197E-01 -3.4451E-01 -1.7619E+00  4.7873E-01  2.2223E+00 -8.5003E-01  9.1909E-01  2.2938E+00  1.0963E+00 -6.7222E-02  5.6509E-01 -2.2675E+00  4.3637E-01  2.3386E+00 -2.1304E+00  9.3406E-01  2.9193E+00 -1.9949E+00 -1.9618E-01  2.2860E+00 -1.8338E+00  1.7420E+00 -2.0226E+00 -1.3860E+00 -2.1376E+00  7.8976E-01 -1.9250E+00  1.1360E-02  1.0687E+00 -5.6669E-01 -2.7336E+00  1.9428E+00 -2.5994E+00  1.2924E+00 -5.5843E-01 -1.7010E+00 -2.5456E+00  1.9957E+00 -1.5283E+00  2.5269E+00 -1.6328E+00  2.8633E+00  1.9080E+00 -9.7493E-01 -1.5961E+00 -2.9088E-02  1.6383E+00  3.7166E-01 -1.7228E+00  1.6893E+00 -2.1286E+00  6.8299E-01  8.4957E-01 -1.8565E+00  1.2085E+00 -2.2404E+00 -1.7722E+00 -2.5059E+00  1.9421E+00 -1.7405E+00  6.1966E-01  1.2465E+00  5.7228E-01  9.8864E-01 -1.4644E+00  2.7790E-01  8.2037E-01 -1.5650E+00  2.4402E-01  1.3410E+00 -1.9668E+00
        8.76  2.4096E+00 -1.0377E+00  7.4888E-01  1.1165E+00 -9.8392E-01 -3.4244E-01 -1.7643E+00  4.7827E-01  2.2197E+00 -8.4880E-01  9.1602E-01  2.2917E+00  1.0973E+00 -6.5600E-02  5.6773E-01 -2.2693E+00  4.3621E-01  2.3413E+00 -2.1326E+00  9.3261E-01  2.9238E+00 -1.9925E+00 -1.9619E-01  2.2893E+00 -1.8310E+00  1.7442E+00 -2.0231E+00 -1.3871E+00 -2.1377E+00  7.9343E-01 -1.9268E+00  9.6281E-03  1.0739E+00 -5.6690E-01 -2.7359E+00  1.9483E+00 -2.6012E+00  1.2958E+00 -5.5610E-01 -1.6994E+00 -2.5437E+00  1.9996E+00 -1.5282E+00  2.5298E+00 -1.6327E+00  2.8656E+00  1.9084E+00 -9.7467E-01 -1.6033E+00 -3.0752E-02  1.6380E+00  3.7046E-01 -1.7220E+00  1.6905E+00 -2.1366E+00  6.8176E-01  8.5337E-01 -1.8587E+00  1.2105E+00 -2.2414E+00 -1.7716E+00 -2.5096E+00  1.9414E+00 -1.7395E+00  6.1923E-01  1.2455E+00  5.7096E-01  9.9045E-01 -1.4599E+00  2.7604E-01  8.2152E-01 -1.5664E+00  2.4404E-01  1.3463E+00 -1.9659E+00
        8.77  2.4080E+00 -1.0378E+00  7.4980E-01  1.1144E+00 -9.8586E-01 -3.4037E-01 -1.7667E+00  4.7781E-01  2.2171E+00 -8.4758E-01  9.1295E-01  2.2895E+00  1.0983E+00 -6.3981E-02  5.7037E-01 -2.2710E+00  4.3604E-01  2.3441E+00 -2.1348E+00  9.3114E-01  2.9282E+00 -1.9900E+00 -1.9617E-01  2.2926E+00 -1.8281E+00  1.7464E+00 -2.0237E+00 -1.3882E+00 -2.1379E+00  7.9711E-01 -1.9285E+00  7.9155E-03  1.0792E+00 -5.6711E-01 -2.7383E+00  1.9538E+00 -2.6030E+00  1.2992E+00 -5.5375E-01 -1.6983E+00 -2.5415E+00  2.0031E+00 -1.5281E+00  2.5328E+00 -1.6325E+00  2.8679E+00  1.9088E+00 -9.7441E-01 -1.6105E+00 -3.2396E-02  1.6377E+00  3.6925E-01 -1.7211E+00  1.6918E+00 -2.1445E+00  6.8050E-01  8.5719E-01 -1.8608E+00  1.2126E+00 -2.2424E+00 -1.7706E+00 -2.5134E+00  1.9408E+00 -1.7384E+00  6.1877E-01  1.2446E+00  5.6959E-01  9.9222E-01 -1.4554E+00  2.7420E-01  8.2267E-01 -1.5677E+00  2.4407E-01  1.3517E+00 -1.9650E+00
        8.78  2.4064E+00 -1.0380E+00  7.5073E-01  1.1124E+00 -9.8780E-01 -3.3830E-01 -1.7691E+00  4.7735E-01  2.2144E+00 -8.4638E-01  9.0987E-01  2.2874E+00  1.0992E+00 -6.2364E-02  5.7301E-01 -2.2727E+00  4.3587E-01  2.3468E+00 -2.1370E+00  9.2966E-01  2.9326E+00 -1.9875E+00 -1.9613E-01  2.2959E+00 -1.8253E+00  1.7486E+00 -2.0242E+00 -1.3893E+00 -2.1380E+00  8.0079E-01 -1.9303E+00  6.2226E-03  1.0845E+00 -5.6733E-01 -2.7406E+00  1.9593E+00 -2.6049E+00  1.3026E+00 -5.5141E-01 -1.6976E+00 -2.5391E+00  2.0062E+00 -1.5281E+00  2.5357E+00 -1.6323E+00  2.8702E+00  1.9092E+00 -9.7414E-01 -1.6177E+00 -3.4018E-02  1.6373E+00  3.6803E-01 -1.7202E+00  1.6930E+00 -2.1525E+00  6.7923E-01  8.6104E-01 -1.8630E+00  1.2146E+00 -2.2434E+00 -1.7693E+00 -2.5174E+00  1.9405E+00 -1.7374E+00  6.1830E-01  1.2436E+00  5.6818E-01  9.9398E-01 -1.4509E+00  2.7237E-01  8.2383E-01 -1.5690E+00  2.4409E-01  1.3571E+00 -1.9641E+00
        8.79  2.4047E+00 -1.0381E+00  7.5165E-01  1.1104E+00 -9.8974E-01 -3.3622E-01 -1.7715E+00  4.7688E-01  2.2118E+00 -8.4519E-01  9.0678E-01  2.2852E+00  1.1002E+00 -6.0748E-02  5.7565E-01 -2.2743E+00  4.3570E-01  2.3495E+00 -2.1392E+00  9.2816E-01  2.9370E+00 -1.9851E+00 -1.9606E-01  2.2992E+00 -1.8225E+00  1.7508E+00 -2.0247E+00 -1.3904E+00 -2.1381E+00  8.0449E-01 -1.9320E+00  4.5496E-03  1.0898E+00 -5.6756E-01 -2.7430E+00  1.9648E+00 -2.6067E+00  1.3060E+00 -5.4906E-01 -1.6975E+00 -2.5365E+00  2.0088E+00 -1.5280E+00  2.5386E+00 -1.6321E+00  2.8725E+00  1.9096E+00 -9.7387E-01 -1.6249E+00 -3.5620E-02  1.6370E+00  3.6681E-01 -1.7193E+00  1.6943E+00 -2.1604E+00  6.7793E-01  8.6492E-01 -1.8651E+00  1.2167E+00 -2.2443E+00 -1.7678E+00 -2.5214E+00  1.9405E+00 -1.7364E+00  6.1780E-01  1.2426E+00  5.6672E-01  9.9570E-01 -1.4464E+00  2.7056E-01  8.2501E-01 -1.5703E+00  2.4412E-01  1.3624E+00 -1.9631E+00
        8.80  2.4031E+00 -1.0383E+00  7.5258E-01  1.1084E+00 -9.9167E-01 -3.3414E-01 -1.7739E+00  4.7640E-01  2.2091E+00 -8.4401E-01  9.0368E-01  2.2830E+00  1.1011E+00 -5.9135E-02  5.7829E-01 -2.2759E+00  4.3552E-01  2.3522E+00 -2.1414E+00  9.2665E-01  2.9414E+00 -1.9826E+00 -1.9596E-01  2.3025E+00 -1.8196E+00  1.7530E+00 -2.0253E+00 -1.3915E+00 -2.1383E+00  8.0820E-01 -1.9337E+00  2.8963E-03  1.0951E+00 -5.6780E-01 -2.7453E+00  1.9703E+00 -2.6085E+00  1.3093E+00 -5.4670E-01 -1.6978E+00 -2.5339E+00  2.0110E+00 -1.5279E+00  2.5415E+00 -1.6319E+00  2.8748E+00  1.9100E+00 -9.7361E-01 -1.6322E+00 -3.7200E-02  1.6366E+00  3.6558E-01 -1.7184E+00  1.6955E+00 -2.1682E+00  6.7662E-01  8.6882E-01 -1.8673E+00  1.2188E+00 -2.2453E+00 -1.7660E+00 -2.5255E+00  1.9408E+00 -1.7353E+00  6.1728E-01  1.2416E+00  5.6521E-01  9.9741E-01 -1.4419E+00  2.6876E-01  8.2619E-01 -1.5715E+00  2.4415E-01  1.3677E+00 -1.9622E+00
        8.81  2.4014E+00 -1.0384E+00  7.5350E-01  1.1063E+00 -9.9360E-01 -3.3205E-01 -1.7764E+00  4.7591E-01  2.2064E+00 -8.4285E-01  9.0057E-01  2.2809E+00  1.1021E+00 -5.7523E-02  5.8094E-01 -2.2775E+00  4.3535E-01  2.3549E+00 -2.1436E+00  9.2513E-01  2.9458E+00 -1.9801E+00 -1.9584E-01  2.3057E+00 -1.8168E+00  1.7552E+00 -2.0258E+00 -1.3926E+00 -2.1384E+00  8.1191E-01 -1.9355E+00  1.2628E-03  1.1004E+00 -5.6804E-01 -2.7476E+00  1.9759E+00 -2.6103E+00  1.3127E+00 -5.4435E-01 -1.6986E+00 -2.5311E+00  2.0126E+00 -1.5278E+00  2.5445E+00 -1.6317E+00  2.8771E+00  1.9103E+00 -9.7334E-01 -1.6394E+00 -3.8759E-02  1.6362E+00  3.6434E-01 -1.7175E+00  1.6968E+00 -2.1761E+00  6.7528E-01  8.7276E-01 -1.8694E+00  1.2209E+00 -2.2462E+00 -1.7638E+00 -2.5296E+00  1.9413E+00 -1.7343E+00  6.1674E-01  1.2407E+00  5.6367E-01  9.9909E-01 -1.4375E+00  2.6697E-01  8.2739E-01 -1.5728E+00  2.4418E-01  1.3730E+00 -1.9612E+00
        8.82  2.3997E+00 -1.0385E+00  7.5443E-01  1.1043E+00 -9.9552E-01 -3.2995E-01 -1.7788E+00  4.7542E-01  2.2038E+00 -8.4170E-01  8.9745E-01  2.2787E+00  1.1030E+00 -5.5913E-02  5.8358E-01 -2.2790E+00  4.3517E-01  2.3576E+00 -2.1458E+00  9.2359E-01  2.9502E+00 -1.9776E+00 -1.9569E-01  2.3090E+00 -1.8139E+00  1.7574E+00 -2.0263E+00 -1.3937E+00 -2.1385E+00  8.1564E-01 -1.9372E+00 -3.5091E-04  1.1057E+00 -5.6829E-01 -2.7499E+00  1.9814E+00 -2.6121E+00  1.3161E+00 -5.4198E-01 -1.6999E+00 -2.5284E+00  2.0138E+00 -1.5278E+00  2.5474E+00 -1.6315E+00  2.8794E+00  1.9107E+00 -9.7307E-01 -1.6467E+00 -4.0296E-02  1.6359E+00  3.6310E-01 -1.7166E+00  1.6980E+00 -2.1839E+00  6.7393E-01  8.7671E-01 -1.8716E+00  1.2229E+00 -2.2471E+00 -1.7614E+00 -2.5337E+00  1.9422E+00 -1.7333E+00  6.1617E-01  1.2397E+00  5.6207E-01  1.0007E+00 -1.4331E+00  2.6519E-01  8.2859E-01 -1.5741E+00  2.4421E-01  1.3783E+00 -1.9602E+00
        8.83  2.3981E+00 -1.0387E+00  7.5535E-01  1.1022E+00 -9.9744E-01 -3.2785E-01 -1.7813E+00  4.7492E-01  2.2011E+00 -8.4056E-01  8.9432E-01  2.2765E+00  1.1040E+00 -5.4305E-02  5.8622E-01 -2.2805E+00  4.3498E-01  2.3602E+00 -2.1480E+00  9.2204E-01  2.9545E+00 -1.9751E+00 -1.9551E-01  2.3122E+00 -1.8111E+00  1.7595E+00 -2.0268E+00 -1.3948E+00 -2.1386E+00  8.1937E-01 -1.9389E+00 -1.9448E-03  1.1111E+00 -5.6854E-01 -2.7522E+00  1.9869E+00 -2.6139E+00  1.3195E+00 -5.3962E-01 -1.7016E+00 -2.5257E+00  2.0143E+00 -1.5277E+00  2.5503E+00 -1.6313E+00  2.8817E+00  1.9111E+00 -9.7280E-01 -1.6540E+00 -4.1811E-02  1.6355E+00  3.6185E-01 -1.7157E+00  1.6993E+00 -2.1917E+00  6.7256E-01  8.8069E-01 -1.8737E+00  1.2250E+00 -2.2481E+00 -1.7587E+00 -2.5378E+00  1.9433E+00 -1.7323E+00  6.1558E-01  1.2387E+00  5.6044E-01  1.0024E+00 -1.4287E+00  2.6343E-01  8.2980E-01 -1.5753E+00  2.4424E-01  1.3836E+00 -1.9592E+00
        8.84  2.3964E+00 -1.0388E+00  7.5628E-01  1.1002E+00 -9.9935E-01 -3.2574E-01 -1.7837E+00  4.7442E-01  2.1984E+00 -8.3944E-01  8.9119E-01  2.2743E+00  1.1049E+00 -5.2699E-02  5.8887E-01 -2.2819E+00  4.3480E-01  2.3628E+00 -2.1501E+00  9.2048E-01  2.9588E+00 -1.9726E+00 -1.9531E-01  2.3154E+00 -1.8082E+00  1.7617E+00 -2.0274E+00 -1.3959E+00 -2.1387E+00  8.2312E-01 -1.9406E+00 -3.5188E-03  1.1164E+00 -5.6880E-01 -2.7545E+00  1.9923E+00 -2.6157E+00  1.3228E+00 -5.3725E-01 -1.7039E+00 -2.5231E+00  2.0143E+00 -1.5276E+00  2.5531E+00 -1.6311E+00  2.8840E+00  1.9115E+00 -9.7253E-01 -1.6613E+00 -4.3305E-02  1.6351E+00  3.6060E-01 -1.7148E+00  1.7005E+00 -2.1995E+00  6.7117E-01  8.8470E-01 -1.8758E+00  1.2271E+00 -2.2490E+00 -1.7557E+00 -2.5419E+00  1.9449E+00 -1.7314E+00  6.1498E-01  1.2378E+00  5.5876E-01  1.0040E+00 -1.4243E+00  2.6167E-01  8.3103E-01 -1.5766E+00  2.4427E-01  1.3888E+00 -1.9582E+00
        8.85  2.3947E+00 -1.0389E+00  7.5720E-01  1.0982E+00 -1.0013E+00 -3.2363E-01 -1.7862E+00  4.7391E-01  2.1957E+00 -8.3834E-01  8.8804E-01  2.2721E+00  1.1059E+00 -5.1095E-02  5.9151E-01 -2.2834E+00  4.3461E-01  2.3654E+00 -2.1523E+00  9.1890E-01  2.9631E+00 -1.9701E+00 -1.9508E-01  2.3186E+00 -1.8054E+00  1.7638E+00 -2.0279E+00 -1.3970E+00 -2.1388E+00  8.2687E-01 -1.9423E+00 -5.0731E-03  1.1218E+00 -5.6907E-01 -2.7567E+00  1.9978E+00 -2.6175E+00  1.3262E+00 -5.3487E-01 -1.7066E+00 -2.5206E+00  2.0135E+00 -1.5275E+00  2.5560E+00 -1.6309E+00  2.8863E+00  1.9119E+00 -9.7226E-01 -1.6686E+00 -4.4776E-02  1.6347E+00  3.5934E-01 -1.7139E+00  1.7017E+00 -2.2073E+00  6.6976E-01  8.8873E-01 -1.8780E+00  1.2292E+00 -2.2499E+00 -1.7524E+00 -2.5458E+00  1.9468E+00 -1.7304E+00  6.1435E-01  1.2368E+00  5.5704E-01  1.0056E+00 -1.4199E+00  2.5993E-01  8.3226E-01 -1.5778E+00  2.4430E-01  1.3941E+00 -1.9572E+00
        8.86  2.3930E+00 -1.0391E+00  7.5813E-01  1.0961E+00 -1.0032E+00 -3.2151E-01 -1.7887E+00  4.7338E-01  2.1930E+00 -8.3725E-01  8.8488E-01  2.2699E+00  1.1068E+00 -4.9493E-02  5.9416E-01 -2.2847E+00  4.3443E-01  2.3680E+00 -2.1545E+00  9.1732E-01  2.9673E+00 -1.9676E+00 -1.9482E-01  2.3218E+00 -1.8025E+00  1.7660E+00 -2.0284E+00 -1.3981E+00 -2.1389E+00  8.3063E-01 -1.9440E+00 -6.6075E-03  1.1272E+00 -5.6935E-01 -2.7590E+00  2.0033E+00 -2.6193E+00  1.3296E+00 -5.3249E-01 -1.7099E+00 -2.5185E+00  2.0120E+00 -1.5274E+00  2.5589E+00 -1.6307E+00  2.8886E+00  1.9122E+00 -9.7198E-01 -1.6759E+00 -4.6225E-02  1.6342E+00  3.5807E-01 -1.7130E+00  1.7030E+00 -2.2150E+00  6.6834E-01  8.9279E-01 -1.8801E+00  1.2313E+00 -2.2508E+00 -1.7488E+00 -2.5495E+00  1.9492E+00 -1.7294E+00  6.1369E-01  1.2359E+00  5.5528E-01  1.0071E+00 -1.4155E+00  2.5820E-01  8.3350E-01 -1.5791E+00  2.4433E-01  1.3993E+00 -1.9561E+00
