        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10 
        6.07 -1.9765E+00  2.1019E-01  2.5006E-01  1.9988E+00 -2.2656E-01 -2.5385E+00 -3.5627E+00  6.0590E-01 -6.3746E-01 -1.8733E+00 -5.7870E-01  7.2003E-01 -1.9448E+00  1.4972E-01  2.7889E-01 -2.0588E+00  1.1096E-01  1.6159E-01 -2.1642E+00 -4.5075E-01 -3.3673E-01  1.7054E+00  4.8915E-01 -1.8294E+00 -2.0740E+00 -1.0755E+00  3.2792E-01 -4.8284E-01  1.3091E+00 -2.0437E+00
        6.08 -1.9846E+00  1.9091E-01  2.3901E-01  2.0005E+00 -2.2355E-01 -2.5415E+00 -3.5665E+00  6.0790E-01 -6.3611E-01 -1.8731E+00 -5.7464E-01  7.1428E-01 -1.9454E+00  1.5373E-01  2.7899E-01 -2.0684E+00  1.1652E-01  1.7055E-01 -2.1657E+00 -4.5161E-01 -3.3312E-01  1.7083E+00  4.9285E-01 -1.8285E+00 -2.0780E+00 -1.0777E+00  3.3412E-01 -4.8794E-01  1.3107E+00 -2.0435E+00
        6.09 -1.9911E+00  1.6909E-01  2.2978E-01  2.0021E+00 -2.2053E-01 -2.5445E+00 -3.5702E+00  6.0989E-01 -6.3475E-01 -1.8729E+00 -5.7055E-01  7.0846E-01 -1.9475E+00  1.5864E-01  2.7762E-01 -2.0773E+00  1.2246E-01  1.8017E-01 -2.1671E+00 -4.5245E-01 -3.2945E-01  1.7112E+00  4.9655E-01 -1.8276E+00 -2.0820E+00 -1.0798E+00  3.4033E-01 -4.9305E-01  1.3124E+00 -2.0432E+00
        6.10 -1.9959E+00  1.4611E-01  2.2288E-01  2.0038E+00 -2.1752E-01 -2.5475E+00 -3.5740E+00  6.1187E-01 -6.3338E-01 -1.8727E+00 -5.6645E-01  7.0259E-01 -1.9513E+00  1.6371E-01  2.7448E-01 -2.0851E+00  1.2879E-01  1.9048E-01 -2.1686E+00 -4.5326E-01 -3.2571E-01  1.7141E+00  5.0025E-01 -1.8267E+00 -2.0859E+00 -1.0819E+00  3.4655E-01 -4.9815E-01  1.3141E+00 -2.0430E+00
        6.11 -1.9999E+00  1.2363E-01  2.1801E-01  2.0055E+00 -2.1450E-01 -2.5504E+00 -3.5777E+00  6.1385E-01 -6.3201E-01 -1.8725E+00 -5.6232E-01  6.9667E-01 -1.9567E+00  1.6823E-01  2.6977E-01 -2.0915E+00  1.3539E-01  2.0144E-01 -2.1700E+00 -4.5403E-01 -3.2192E-01  1.7170E+00  5.0395E-01 -1.8258E+00 -2.0899E+00 -1.0839E+00  3.5276E-01 -5.0327E-01  1.3158E+00 -2.0427E+00
        6.12 -2.0040E+00  1.0272E-01  2.1457E-01  2.0072E+00 -2.1148E-01 -2.5534E+00 -3.5814E+00  6.1582E-01 -6.3062E-01 -1.8724E+00 -5.5817E-01  6.9068E-01 -1.9633E+00  1.7187E-01  2.6393E-01 -2.0962E+00  1.4199E-01  2.1289E-01 -2.1714E+00 -4.5477E-01 -3.1806E-01  1.7199E+00  5.0764E-01 -1.8248E+00 -2.0938E+00 -1.0858E+00  3.5898E-01 -5.0838E-01  1.3174E+00 -2.0425E+00
        6.13 -2.0086E+00  8.3735E-02  2.1215E-01  2.0088E+00 -2.0846E-01 -2.5564E+00 -3.5851E+00  6.1778E-01 -6.2923E-01 -1.8723E+00 -5.5399E-01  6.8464E-01 -1.9711E+00  1.7460E-01  2.5731E-01 -2.0994E+00  1.4838E-01  2.2465E-01 -2.1728E+00 -4.5548E-01 -3.1415E-01  1.7227E+00  5.1134E-01 -1.8239E+00 -2.0978E+00 -1.0877E+00  3.6521E-01 -5.1350E-01  1.3191E+00 -2.0422E+00
        6.14 -2.0136E+00  6.6605E-02  2.1047E-01  2.0105E+00 -2.0544E-01 -2.5593E+00 -3.5888E+00  6.1973E-01 -6.2783E-01 -1.8722E+00 -5.4979E-01  6.7854E-01 -1.9798E+00  1.7651E-01  2.5017E-01 -2.1012E+00  1.5452E-01  2.3656E-01 -2.1742E+00 -4.5616E-01 -3.1016E-01  1.7256E+00  5.1503E-01 -1.8230E+00 -2.1017E+00 -1.0895E+00  3.7144E-01 -5.1863E-01  1.3207E+00 -2.0419E+00
        6.15 -2.0189E+00  5.1114E-02  2.0938E-01  2.0121E+00 -2.0241E-01 -2.5623E+00 -3.5924E+00  6.2168E-01 -6.2642E-01 -1.8721E+00 -5.4557E-01  6.7238E-01 -1.9896E+00  1.7768E-01  2.4275E-01 -2.1014E+00  1.6045E-01  2.4847E-01 -2.1755E+00 -4.5680E-01 -3.0612E-01  1.7285E+00  5.1872E-01 -1.8221E+00 -2.1056E+00 -1.0912E+00  3.7767E-01 -5.2376E-01  1.3224E+00 -2.0416E+00
        6.16 -2.0244E+00  3.7039E-02  2.0871E-01  2.0138E+00 -1.9938E-01 -2.5652E+00 -3.5961E+00  6.2362E-01 -6.2501E-01 -1.8720E+00 -5.4132E-01  6.6617E-01 -2.0007E+00  1.7817E-01  2.3526E-01 -2.1000E+00  1.6621E-01  2.6018E-01 -2.1769E+00 -4.5741E-01 -3.0201E-01  1.7313E+00  5.2241E-01 -1.8212E+00 -2.1095E+00 -1.0929E+00  3.8390E-01 -5.2889E-01  1.3240E+00 -2.0413E+00
        6.17 -2.0300E+00  2.4186E-02  2.0839E-01  2.0154E+00 -1.9635E-01 -2.5682E+00 -3.5997E+00  6.2554E-01 -6.2358E-01 -1.8720E+00 -5.3705E-01  6.5990E-01 -2.0131E+00  1.7806E-01  2.2803E-01 -2.0969E+00  1.7182E-01  2.7136E-01 -2.1782E+00 -4.5799E-01 -2.9783E-01  1.7342E+00  5.2610E-01 -1.8203E+00 -2.1134E+00 -1.0945E+00  3.9013E-01 -5.3402E-01  1.3257E+00 -2.0410E+00
        6.18 -2.0357E+00  1.2396E-02  2.0833E-01  2.0171E+00 -1.9332E-01 -2.5711E+00 -3.6033E+00  6.2747E-01 -6.2215E-01 -1.8720E+00 -5.3275E-01  6.5357E-01 -2.0270E+00  1.7746E-01  2.2150E-01 -2.0920E+00  1.7727E-01  2.8154E-01 -2.1795E+00 -4.5853E-01 -2.9359E-01  1.7370E+00  5.2979E-01 -1.8194E+00 -2.1173E+00 -1.0961E+00  3.9636E-01 -5.3916E-01  1.3273E+00 -2.0407E+00
        6.19 -2.0415E+00  1.5401E-03  2.0847E-01  2.0187E+00 -1.9029E-01 -2.5741E+00 -3.6069E+00  6.2938E-01 -6.2071E-01 -1.8721E+00 -5.2842E-01  6.4718E-01 -2.0422E+00  1.7649E-01  2.1619E-01 -2.0854E+00  1.8247E-01  2.9011E-01 -2.1808E+00 -4.5903E-01 -2.8929E-01  1.7399E+00  5.3347E-01 -1.8185E+00 -2.1211E+00 -1.0976E+00  4.0258E-01 -5.4431E-01  1.3290E+00 -2.0404E+00
        6.20 -2.0474E+00 -8.4871E-03  2.0879E-01  2.0204E+00 -1.8726E-01 -2.5770E+00 -3.6105E+00  6.3128E-01 -6.1926E-01 -1.8722E+00 -5.2407E-01  6.4074E-01 -2.0584E+00  1.7534E-01  2.1251E-01 -2.0775E+00  1.8728E-01  2.9659E-01 -2.1821E+00 -4.5950E-01 -2.8492E-01  1.7427E+00  5.3716E-01 -1.8176E+00 -2.1250E+00 -1.0990E+00  4.0881E-01 -5.4945E-01  1.3306E+00 -2.0401E+00
        6.21 -2.0534E+00 -1.7776E-02  2.0924E-01  2.0220E+00 -1.8422E-01 -2.5800E+00 -3.6140E+00  6.3318E-01 -6.1780E-01 -1.8723E+00 -5.1968E-01  6.3424E-01 -2.0749E+00  1.7413E-01  2.1064E-01 -2.0692E+00  1.9156E-01  3.0081E-01 -2.1834E+00 -4.5994E-01 -2.8048E-01  1.7455E+00  5.4084E-01 -1.8166E+00 -2.1288E+00 -1.1003E+00  4.1503E-01 -5.5460E-01  1.3322E+00 -2.0398E+00
        6.22 -2.0595E+00 -2.6401E-02  2.0980E-01  2.0236E+00 -1.8118E-01 -2.5829E+00 -3.6176E+00  6.3507E-01 -6.1634E-01 -1.8724E+00 -5.1527E-01  6.2768E-01 -2.0914E+00  1.7297E-01  2.1041E-01 -2.0609E+00  1.9527E-01  3.0296E-01 -2.1846E+00 -4.6033E-01 -2.7597E-01  1.7484E+00  5.4452E-01 -1.8157E+00 -2.1327E+00 -1.1016E+00  4.2125E-01 -5.5976E-01  1.3339E+00 -2.0394E+00
        6.23 -2.0656E+00 -3.4429E-02  2.1046E-01  2.0252E+00 -1.7814E-01 -2.5858E+00 -3.6211E+00  6.3695E-01 -6.1486E-01 -1.8726E+00 -5.1083E-01  6.2107E-01 -2.1074E+00  1.7187E-01  2.1151E-01 -2.0531E+00  1.9842E-01  3.0344E-01 -2.1858E+00 -4.6069E-01 -2.7139E-01  1.7512E+00  5.4820E-01 -1.8148E+00 -2.1365E+00 -1.1028E+00  4.2747E-01 -5.6492E-01  1.3355E+00 -2.0391E+00
        6.24 -2.0717E+00 -4.1914E-02  2.1121E-01  2.0269E+00 -1.7510E-01 -2.5887E+00 -3.6246E+00  6.3883E-01 -6.1338E-01 -1.8728E+00 -5.0636E-01  6.1440E-01 -2.1228E+00  1.7082E-01  2.1360E-01 -2.0461E+00  2.0104E-01  3.0266E-01 -2.1871E+00 -4.6100E-01 -2.6675E-01  1.7540E+00  5.5188E-01 -1.8139E+00 -2.1403E+00 -1.1040E+00  4.3367E-01 -5.7008E-01  1.3371E+00 -2.0388E+00
        6.25 -2.0779E+00 -4.8904E-02  2.1203E-01  2.0285E+00 -1.7206E-01 -2.5917E+00 -3.6281E+00  6.4069E-01 -6.1189E-01 -1.8730E+00 -5.0185E-01  6.0767E-01 -2.1375E+00  1.6979E-01  2.1642E-01 -2.0397E+00  2.0321E-01  3.0095E-01 -2.1883E+00 -4.6128E-01 -2.6203E-01  1.7568E+00  5.5556E-01 -1.8130E+00 -2.1440E+00 -1.1051E+00  4.3988E-01 -5.7524E-01  1.3387E+00 -2.0384E+00
        6.26 -2.0842E+00 -5.5440E-02  2.1293E-01  2.0301E+00 -1.6901E-01 -2.5946E+00 -3.6316E+00  6.4255E-01 -6.1039E-01 -1.8733E+00 -4.9731E-01  6.0088E-01 -2.1516E+00  1.6876E-01  2.1975E-01 -2.0341E+00  2.0498E-01  2.9858E-01 -2.1895E+00 -4.6152E-01 -2.5724E-01  1.7596E+00  5.5923E-01 -1.8121E+00 -2.1478E+00 -1.1061E+00  4.4607E-01 -5.8041E-01  1.3403E+00 -2.0381E+00
        6.27 -2.0906E+00 -6.1558E-02  2.1390E-01  2.0317E+00 -1.6597E-01 -2.5975E+00 -3.6350E+00  6.4440E-01 -6.0889E-01 -1.8736E+00 -4.9274E-01  5.9404E-01 -2.1651E+00  1.6770E-01  2.2343E-01 -2.0292E+00  2.0640E-01  2.9573E-01 -2.1906E+00 -4.6171E-01 -2.5239E-01  1.7624E+00  5.6291E-01 -1.8111E+00 -2.1516E+00 -1.1071E+00  4.5226E-01 -5.8559E-01  1.3419E+00 -2.0377E+00
        6.28 -2.0969E+00 -6.7287E-02  2.1493E-01  2.0333E+00 -1.6292E-01 -2.6004E+00 -3.6384E+00  6.4624E-01 -6.0737E-01 -1.8739E+00 -4.8813E-01  5.8714E-01 -2.1780E+00  1.6659E-01  2.2738E-01 -2.0249E+00  2.0751E-01  2.9253E-01 -2.1918E+00 -4.6186E-01 -2.4745E-01  1.7652E+00  5.6658E-01 -1.8102E+00 -2.1553E+00 -1.1080E+00  4.5843E-01 -5.9076E-01  1.3435E+00 -2.0373E+00
        6.29 -2.1034E+00 -7.2655E-02  2.1603E-01  2.0349E+00 -1.5987E-01 -2.6033E+00 -3.6419E+00  6.4807E-01 -6.0585E-01 -1.8743E+00 -4.8348E-01  5.8018E-01 -2.1905E+00  1.6542E-01  2.3150E-01 -2.0212E+00  2.0834E-01  2.8907E-01 -2.1930E+00 -4.6197E-01 -2.4245E-01  1.7680E+00  5.7025E-01 -1.8093E+00 -2.1590E+00 -1.1088E+00  4.6460E-01 -5.9594E-01  1.3451E+00 -2.0370E+00
        6.30 -2.1098E+00 -7.7685E-02  2.1717E-01  2.0365E+00 -1.5682E-01 -2.6062E+00 -3.6453E+00  6.4989E-01 -6.0432E-01 -1.8748E+00 -4.7880E-01  5.7317E-01 -2.2025E+00  1.6418E-01  2.3574E-01 -2.0180E+00  2.0891E-01  2.8542E-01 -2.1941E+00 -4.6204E-01 -2.3737E-01  1.7708E+00  5.7393E-01 -1.8084E+00 -2.1627E+00 -1.1096E+00  4.7076E-01 -6.0113E-01  1.3467E+00 -2.0366E+00
        6.31 -2.1163E+00 -8.2397E-02  2.1838E-01  2.0381E+00 -1.5377E-01 -2.6091E+00 -3.6486E+00  6.5171E-01 -6.0278E-01 -1.8752E+00 -4.7408E-01  5.6609E-01 -2.2141E+00  1.6286E-01  2.4007E-01 -2.0152E+00  2.0926E-01  2.8164E-01 -2.1952E+00 -4.6206E-01 -2.3221E-01  1.7736E+00  5.7759E-01 -1.8075E+00 -2.1664E+00 -1.1103E+00  4.7690E-01 -6.0632E-01  1.3483E+00 -2.0362E+00
        6.32 -2.1229E+00 -8.6810E-02  2.1963E-01  2.0396E+00 -1.5071E-01 -2.6120E+00 -3.6520E+00  6.5352E-01 -6.0124E-01 -1.8758E+00 -4.6932E-01  5.5896E-01 -2.2253E+00  1.6146E-01  2.4445E-01 -2.0128E+00  2.0938E-01  2.7776E-01 -2.1963E+00 -4.6204E-01 -2.2698E-01  1.7764E+00  5.8126E-01 -1.8066E+00 -2.1701E+00 -1.1109E+00  4.8304E-01 -6.1151E-01  1.3499E+00 -2.0358E+00
        6.33 -2.1294E+00 -9.0940E-02  2.2093E-01  2.0412E+00 -1.4766E-01 -2.6149E+00 -3.6554E+00  6.5532E-01 -5.9968E-01 -1.8763E+00 -4.6451E-01  5.5178E-01 -2.2362E+00  1.5996E-01  2.4886E-01 -2.0108E+00  2.0931E-01  2.7381E-01 -2.1974E+00 -4.6197E-01 -2.2167E-01  1.7791E+00  5.8493E-01 -1.8056E+00 -2.1738E+00 -1.1115E+00  4.8916E-01 -6.1670E-01  1.3514E+00 -2.0354E+00
        6.34 -2.1360E+00 -9.4801E-02  2.2228E-01  2.0428E+00 -1.4460E-01 -2.6178E+00 -3.6587E+00  6.5711E-01 -5.9812E-01 -1.8770E+00 -4.5967E-01  5.4453E-01 -2.2467E+00  1.5837E-01  2.5329E-01 -2.0091E+00  2.0904E-01  2.6981E-01 -2.1985E+00 -4.6186E-01 -2.1628E-01  1.7819E+00  5.8859E-01 -1.8047E+00 -2.1775E+00 -1.1120E+00  4.9527E-01 -6.2190E-01  1.3530E+00 -2.0350E+00
        6.35 -2.1426E+00 -9.8407E-02  2.2368E-01  2.0444E+00 -1.4154E-01 -2.6207E+00 -3.6620E+00  6.5889E-01 -5.9655E-01 -1.8776E+00 -4.5478E-01  5.3723E-01 -2.2570E+00  1.5669E-01  2.5772E-01 -2.0078E+00  2.0859E-01  2.6578E-01 -2.1995E+00 -4.6170E-01 -2.1082E-01  1.7847E+00  5.9226E-01 -1.8038E+00 -2.1811E+00 -1.1124E+00  5.0136E-01 -6.2711E-01  1.3546E+00 -2.0346E+00
        6.36 -2.1492E+00 -1.0177E-01  2.2512E-01  2.0459E+00 -1.3848E-01 -2.6236E+00 -3.6653E+00  6.6067E-01 -5.9497E-01 -1.8784E+00 -4.4985E-01  5.2987E-01 -2.2670E+00  1.5490E-01  2.6214E-01 -2.0067E+00  2.0797E-01  2.6173E-01 -2.2006E+00 -4.6149E-01 -2.0527E-01  1.7874E+00  5.9592E-01 -1.8029E+00 -2.1848E+00 -1.1128E+00  5.0744E-01 -6.3231E-01  1.3561E+00 -2.0342E+00
        6.37 -2.1559E+00 -1.0490E-01  2.2660E-01  2.0475E+00 -1.3542E-01 -2.6265E+00 -3.6686E+00  6.6244E-01 -5.9338E-01 -1.8791E+00 -4.4487E-01  5.2245E-01 -2.2767E+00  1.5301E-01  2.6654E-01 -2.0059E+00  2.0719E-01  2.5767E-01 -2.2016E+00 -4.6123E-01 -1.9964E-01  1.7902E+00  5.9958E-01 -1.8020E+00 -2.1884E+00 -1.1132E+00  5.1350E-01 -6.3752E-01  1.3577E+00 -2.0338E+00
        6.38 -2.1625E+00 -1.0780E-01  2.2812E-01  2.0491E+00 -1.3235E-01 -2.6294E+00 -3.6719E+00  6.6420E-01 -5.9178E-01 -1.8800E+00 -4.3984E-01  5.1497E-01 -2.2862E+00  1.5102E-01  2.7091E-01 -2.0054E+00  2.0625E-01  2.5361E-01 -2.2026E+00 -4.6092E-01 -1.9393E-01  1.7929E+00  6.0324E-01 -1.8010E+00 -2.1920E+00 -1.1134E+00  5.1955E-01 -6.4274E-01  1.3593E+00 -2.0333E+00
        6.39 -2.1692E+00 -1.1049E-01  2.2968E-01  2.0506E+00 -1.2929E-01 -2.6322E+00 -3.6751E+00  6.6595E-01 -5.9018E-01 -1.8809E+00 -4.3477E-01  5.0744E-01 -2.2954E+00  1.4892E-01  2.7526E-01 -2.0051E+00  2.0516E-01  2.4957E-01 -2.2036E+00 -4.6056E-01 -1.8814E-01  1.7957E+00  6.0690E-01 -1.8001E+00 -2.1956E+00 -1.1136E+00  5.2558E-01 -6.4795E-01  1.3608E+00 -2.0329E+00
        6.40 -2.1758E+00 -1.1297E-01  2.3128E-01  2.0522E+00 -1.2622E-01 -2.6351E+00 -3.6783E+00  6.6769E-01 -5.8857E-01 -1.8818E+00 -4.2964E-01  4.9984E-01 -2.3045E+00  1.4672E-01  2.7957E-01 -2.0051E+00  2.0391E-01  2.4553E-01 -2.2046E+00 -4.6015E-01 -1.8226E-01  1.7984E+00  6.1056E-01 -1.7992E+00 -2.1992E+00 -1.1138E+00  5.3159E-01 -6.5317E-01  1.3624E+00 -2.0325E+00
        6.41 -2.1825E+00 -1.1525E-01  2.3292E-01  2.0537E+00 -1.2315E-01 -2.6380E+00 -3.6816E+00  6.6942E-01 -5.8694E-01 -1.8828E+00 -4.2447E-01  4.9219E-01 -2.3133E+00  1.4441E-01  2.8384E-01 -2.0053E+00  2.0252E-01  2.4152E-01 -2.2056E+00 -4.5968E-01 -1.7629E-01  1.8012E+00  6.1421E-01 -1.7983E+00 -2.2028E+00 -1.1139E+00  5.3759E-01 -6.5840E-01  1.3639E+00 -2.0320E+00
        6.42 -2.1892E+00 -1.1734E-01  2.3460E-01  2.0553E+00 -1.2008E-01 -2.6408E+00 -3.6848E+00  6.7115E-01 -5.8532E-01 -1.8839E+00 -4.1924E-01  4.8448E-01 -2.3219E+00  1.4200E-01  2.8807E-01 -2.0056E+00  2.0099E-01  2.3753E-01 -2.2066E+00 -4.5916E-01 -1.7024E-01  1.8039E+00  6.1787E-01 -1.7973E+00 -2.2063E+00 -1.1139E+00  5.4356E-01 -6.6363E-01  1.3654E+00 -2.0316E+00
        6.43 -2.1958E+00 -1.1924E-01  2.3631E-01  2.0568E+00 -1.1701E-01 -2.6437E+00 -3.6879E+00  6.7286E-01 -5.8368E-01 -1.8851E+00 -4.1396E-01  4.7671E-01 -2.3303E+00  1.3947E-01  2.9225E-01 -2.0062E+00  1.9932E-01  2.3357E-01 -2.2075E+00 -4.5859E-01 -1.6410E-01  1.8066E+00  6.2152E-01 -1.7964E+00 -2.2099E+00 -1.1139E+00  5.4952E-01 -6.6886E-01  1.3670E+00 -2.0311E+00
        6.44 -2.2025E+00 -1.2095E-01  2.3805E-01  2.0583E+00 -1.1394E-01 -2.6466E+00 -3.6911E+00  6.7457E-01 -5.8203E-01 -1.8863E+00 -4.0862E-01  4.6888E-01 -2.3385E+00  1.3684E-01  2.9639E-01 -2.0069E+00  1.9752E-01  2.2963E-01 -2.2084E+00 -4.5795E-01 -1.5787E-01  1.8093E+00  6.2517E-01 -1.7955E+00 -2.2134E+00 -1.1138E+00  5.5546E-01 -6.7410E-01  1.3685E+00 -2.0307E+00
        6.45 -2.2092E+00 -1.2249E-01  2.3983E-01  2.0599E+00 -1.1086E-01 -2.6494E+00 -3.6942E+00  6.7627E-01 -5.8038E-01 -1.8876E+00 -4.0323E-01  4.6100E-01 -2.3466E+00  1.3409E-01  3.0047E-01 -2.0078E+00  1.9558E-01  2.2573E-01 -2.2093E+00 -4.5727E-01 -1.5155E-01  1.8121E+00  6.2882E-01 -1.7946E+00 -2.2170E+00 -1.1136E+00  5.6137E-01 -6.7933E-01  1.3700E+00 -2.0302E+00
        6.46 -2.2158E+00 -1.2385E-01  2.4165E-01  2.0614E+00 -1.0779E-01 -2.6523E+00 -3.6974E+00  6.7796E-01 -5.7872E-01 -1.8889E+00 -3.9778E-01  4.5305E-01 -2.3544E+00  1.3123E-01  3.0451E-01 -2.0089E+00  1.9350E-01  2.2187E-01 -2.2103E+00 -4.5652E-01 -1.4513E-01  1.8148E+00  6.3247E-01 -1.7936E+00 -2.2205E+00 -1.1134E+00  5.6727E-01 -6.8458E-01  1.3715E+00 -2.0297E+00
        6.47 -2.2225E+00 -1.2504E-01  2.4349E-01  2.0629E+00 -1.0471E-01 -2.6551E+00 -3.7005E+00  6.7965E-01 -5.7704E-01 -1.8903E+00 -3.9227E-01  4.4505E-01 -2.3621E+00  1.2826E-01  3.0849E-01 -2.0101E+00  1.9130E-01  2.1804E-01 -2.2111E+00 -4.5571E-01 -1.3863E-01  1.8175E+00  6.3612E-01 -1.7927E+00 -2.2240E+00 -1.1131E+00  5.7315E-01 -6.8982E-01  1.3731E+00 -2.0292E+00
        6.48 -2.2291E+00 -1.2605E-01  2.4537E-01  2.0644E+00 -1.0163E-01 -2.6580E+00 -3.7036E+00  6.8132E-01 -5.7537E-01 -1.8919E+00 -3.8671E-01  4.3699E-01 -2.3696E+00  1.2518E-01  3.1241E-01 -2.0115E+00  1.8896E-01  2.1425E-01 -2.2120E+00 -4.5483E-01 -1.3203E-01  1.8202E+00  6.3976E-01 -1.7918E+00 -2.2275E+00 -1.1128E+00  5.7900E-01 -6.9507E-01  1.3746E+00 -2.0288E+00
        6.49 -2.2358E+00 -1.2691E-01  2.4727E-01  2.0660E+00 -9.8550E-02 -2.6608E+00 -3.7067E+00  6.8299E-01 -5.7368E-01 -1.8935E+00 -3.8108E-01  4.2887E-01 -2.3770E+00  1.2198E-01  3.1628E-01 -2.0131E+00  1.8650E-01  2.1050E-01 -2.2129E+00 -4.5390E-01 -1.2533E-01  1.8229E+00  6.4341E-01 -1.7909E+00 -2.2310E+00 -1.1124E+00  5.8484E-01 -7.0033E-01  1.3761E+00 -2.0283E+00
        6.50 -2.2424E+00 -1.2759E-01  2.4921E-01  2.0675E+00 -9.5468E-02 -2.6637E+00 -3.7097E+00  6.8465E-01 -5.7198E-01 -1.8951E+00 -3.7539E-01  4.2069E-01 -2.3841E+00  1.1866E-01  3.2009E-01 -2.0148E+00  1.8390E-01  2.0679E-01 -2.2137E+00 -4.5290E-01 -1.1853E-01  1.8256E+00  6.4705E-01 -1.7899E+00 -2.2345E+00 -1.1120E+00  5.9065E-01 -7.0559E-01  1.3776E+00 -2.0278E+00
        6.51 -2.2490E+00 -1.2812E-01  2.5117E-01  2.0690E+00 -9.2385E-02 -2.6665E+00 -3.7128E+00  6.8629E-01 -5.7028E-01 -1.8969E+00 -3.6964E-01  4.1245E-01 -2.3911E+00  1.1523E-01  3.2384E-01 -2.0166E+00  1.8118E-01  2.0313E-01 -2.2145E+00 -4.5183E-01 -1.1163E-01  1.8283E+00  6.5069E-01 -1.7890E+00 -2.2379E+00 -1.1115E+00  5.9644E-01 -7.1085E-01  1.3791E+00 -2.0273E+00
        6.52 -2.2556E+00 -1.2848E-01  2.5317E-01  2.0705E+00 -8.9301E-02 -2.6693E+00 -3.7158E+00  6.8793E-01 -5.6857E-01 -1.8988E+00 -3.6383E-01  4.0415E-01 -2.3980E+00  1.1167E-01  3.2752E-01 -2.0186E+00  1.7832E-01  1.9951E-01 -2.2153E+00 -4.5069E-01 -1.0463E-01  1.8309E+00  6.5433E-01 -1.7881E+00 -2.2414E+00 -1.1110E+00  6.0220E-01 -7.1611E-01  1.3806E+00 -2.0268E+00
        6.53 -2.2621E+00 -1.2868E-01  2.5519E-01  2.0720E+00 -8.6215E-02 -2.6722E+00 -3.7188E+00  6.8957E-01 -5.6685E-01 -1.9007E+00 -3.5796E-01  3.9580E-01 -2.4047E+00  1.0800E-01  3.3114E-01 -2.0207E+00  1.7534E-01  1.9594E-01 -2.2161E+00 -4.4948E-01 -9.7533E-02  1.8336E+00  6.5797E-01 -1.7871E+00 -2.2449E+00 -1.1104E+00  6.0795E-01 -7.2138E-01  1.3821E+00 -2.0262E+00
        6.54 -2.2687E+00 -1.2871E-01  2.5724E-01  2.0735E+00 -8.3128E-02 -2.6750E+00 -3.7218E+00  6.9119E-01 -5.6512E-01 -1.9028E+00 -3.5201E-01  3.8739E-01 -2.4112E+00  1.0420E-01  3.3469E-01 -2.0229E+00  1.7223E-01  1.9242E-01 -2.2169E+00 -4.4820E-01 -9.0328E-02  1.8363E+00  6.6161E-01 -1.7862E+00 -2.2483E+00 -1.1097E+00  6.1367E-01 -7.2665E-01  1.3836E+00 -2.0257E+00
        6.55 -2.2752E+00 -1.2859E-01  2.5932E-01  2.0750E+00 -8.0040E-02 -2.6778E+00 -3.7248E+00  6.9280E-01 -5.6338E-01 -1.9049E+00 -3.4601E-01  3.7892E-01 -2.4175E+00  1.0028E-01  3.3818E-01 -2.0253E+00  1.6899E-01  1.8894E-01 -2.2177E+00 -4.4684E-01 -8.3015E-02  1.8390E+00  6.6525E-01 -1.7853E+00 -2.2518E+00 -1.1090E+00  6.1936E-01 -7.3193E-01  1.3850E+00 -2.0252E+00
        6.56 -2.2817E+00 -1.2830E-01  2.6142E-01  2.0765E+00 -7.6950E-02 -2.6806E+00 -3.7277E+00  6.9441E-01 -5.6163E-01 -1.9072E+00 -3.3993E-01  3.7039E-01 -2.4237E+00  9.6239E-02  3.4159E-01 -2.0278E+00  1.6562E-01  1.8552E-01 -2.2184E+00 -4.4540E-01 -7.5595E-02  1.8416E+00  6.6888E-01 -1.7844E+00 -2.2552E+00 -1.1083E+00  6.2504E-01 -7.3721E-01  1.3865E+00 -2.0246E+00
        6.57 -2.2882E+00 -1.2785E-01  2.6355E-01  2.0780E+00 -7.3859E-02 -2.6835E+00 -3.7307E+00  6.9600E-01 -5.5988E-01 -1.9096E+00 -3.3379E-01  3.6180E-01 -2.4298E+00  9.2064E-02  3.4492E-01 -2.0304E+00  1.6211E-01  1.8215E-01 -2.2191E+00 -4.4388E-01 -6.8065E-02  1.8443E+00  6.7252E-01 -1.7834E+00 -2.2586E+00 -1.1075E+00  6.3068E-01 -7.4249E-01  1.3880E+00 -2.0241E+00
        6.59 -2.2947E+00 -1.2723E-01  2.6571E-01  2.0794E+00 -7.0767E-02 -2.6863E+00 -3.7336E+00  6.9759E-01 -5.5812E-01 -1.9121E+00 -3.2758E-01  3.5316E-01 -2.4356E+00  8.7760E-02  3.4818E-01 -2.0331E+00  1.5847E-01  1.7883E-01 -2.2198E+00 -4.4228E-01 -6.0423E-02  1.8469E+00  6.7615E-01 -1.7825E+00 -2.2620E+00 -1.1066E+00  6.3631E-01 -7.4778E-01  1.3895E+00 -2.0236E+00
