 Body           x           y           z          vx          vy          vz             Time
  5         2.1936E+00 -1.9708E+00 -3.0853E-01  2.6187E+00  4.0750E+00 -1.2801E+00        4.39
  1         4.6488E-08  1.1680E-06  1.9735E-08 -1.4683E-07  4.0213E-07  6.7036E-08        4.40
  2        -7.5784E-01  4.6030E-01  1.7972E-02 -2.0055E+00 -1.0539E+01 -2.3276E+00        4.40
  3         2.6476E-01 -1.4557E+00  1.3273E-01  7.3781E+00 -5.1158E-01 -1.7401E+00        4.40
  4        -1.1368E+00 -6.3568E-01 -2.4141E-01  6.3771E+00 -7.5531E+00 -9.6809E-01        4.40
  5         2.2196E+00 -1.9293E+00 -3.2139E-01  2.5330E+00  4.1508E+00 -1.2678E+00        4.40
  1         4.4931E-08  1.1720E-06  2.0409E-08 -1.6179E-07  4.0025E-07  6.6285E-08        4.41
  2        -7.7226E-01  3.5062E-01 -5.6130E-03 -8.1915E-01 -1.1166E+01 -2.3368E+00        4.41
  3         3.3883E-01 -1.4586E+00  1.1496E-01  7.2867E+00 -6.9902E-02 -1.7777E+00        4.41
  4        -1.0699E+00 -7.1050E-01 -2.5064E-01  6.8657E+00 -7.2549E+00 -8.5911E-01        4.41
  5         2.2448E+00 -1.8870E+00 -3.3413E-01  2.4456E+00  4.2255E+00 -1.2550E+00        4.41
  1         4.3215E-08  1.1761E-06  2.1073E-08 -1.7829E-07  3.9700E-07  6.4980E-08        4.42
  2        -7.7375E-01  2.3512E-01 -2.9095E-02  5.5649E-01 -1.1684E+01 -2.3054E+00        4.42
  3         4.1189E-01 -1.4572E+00  9.6842E-02  7.1766E+00  3.5817E-01 -1.8088E+00        4.42
  4        -9.9814E-01 -7.8208E-01 -2.5874E-01  7.3398E+00 -6.9125E+00 -7.4229E-01        4.42
  5         2.2690E+00 -1.8439E+00 -3.4674E-01  2.3566E+00  4.2991E+00 -1.2416E+00        4.42
  1         4.1324E-08  1.1800E-06  2.1719E-08 -1.9641E-07  3.9184E-07  6.3010E-08        4.43
  2        -7.6034E-01  1.1514E-01 -5.2006E-02  2.1326E+00 -1.2041E+01 -2.2215E+00        4.43
  3         4.8374E-01 -1.4514E+00  7.8442E-02  7.0490E+00  7.7267E-01 -1.8338E+00        4.43
  4        -9.2169E-01 -8.4998E-01 -2.6561E-01  7.7939E+00 -6.5263E+00 -6.1823E-01        4.43
  5         2.2924E+00 -1.8001E+00 -3.5921E-01  2.2660E+00  4.3715E+00 -1.2275E+00        4.43
  1         3.9242E-08  1.1840E-06  2.2343E-08 -2.1608E-07  3.8407E-07  6.0247E-08        4.44
  2        -7.3000E-01 -7.3380E-03 -7.3745E-02  3.9065E+00 -1.2166E+01 -2.0711E+00        4.44
  3         5.5422E-01 -1.4416E+00  5.9819E-02  6.9051E+00  1.1737E+00 -1.8529E+00        4.44
  4        -8.4079E-01 -9.1377E-01 -2.7120E-01  8.2223E+00 -6.0975E+00 -4.8772E-01        4.44
  5         2.3148E+00 -1.7556E+00 -3.7154E-01  2.1738E+00  4.4426E+00 -1.2129E+00        4.44
  1         3.6955E-08  1.1878E-06  2.2933E-08 -2.3696E-07  3.7288E-07  5.6558E-08        4.45
  2        -6.8085E-01 -1.2955E-01 -9.3569E-02  5.8504E+00 -1.1973E+01 -1.8397E+00        4.45
  3         6.2317E-01 -1.4278E+00  4.1031E-02  6.7461E+00  1.5614E+00 -1.8666E+00        4.45
  4        -7.5571E-01 -9.7302E-01 -2.7545E-01  8.6192E+00 -5.6282E+00 -3.5178E-01        4.45
  5         2.3363E+00 -1.7104E+00 -3.8371E-01  2.0799E+00  4.5126E+00 -1.1977E+00        4.45
  1         3.4454E-08  1.1915E-06  2.3482E-08 -2.5833E-07  3.5736E-07  5.1838E-08        4.46
  2        -6.1147E-01 -2.4782E-01 -1.1059E-01  7.8969E+00 -1.1371E+01 -1.5154E+00        4.46
  3         6.9045E-01 -1.4101E+00  2.2132E-02  6.5728E+00  1.9358E+00 -1.8749E+00        4.46
  4        -6.6680E-01 -1.0273E+00 -2.7830E-01  8.9793E+00 -5.1218E+00 -2.1160E-01        4.46
  5         2.3568E+00 -1.6645E+00 -3.9573E-01  1.9843E+00  4.5813E+00 -1.1818E+00        4.46
  1         3.1739E-08  1.1950E-06  2.3977E-08 -2.7898E-07  3.3677E-07  4.6062E-08        4.47
  2        -5.2138E-01 -3.5759E-01 -1.2385E-01  9.9272E+00 -1.0281E+01 -1.0942E+00        4.47
  3         7.5590E-01 -1.3887E+00  3.1749E-03  6.3861E+00  2.2971E+00 -1.8782E+00        4.47
  4        -5.7447E-01 -1.0764E+00 -2.7971E-01  9.2975E+00 -4.5824E+00 -6.8521E-02        4.47
  5         2.3763E+00 -1.6179E+00 -4.0758E-01  1.8871E+00  4.6487E+00 -1.1653E+00        4.47
  1         2.8826E-08  1.1983E-06  2.4409E-08 -2.9717E-07  3.1085E-07  3.9350E-08        4.48
  2        -4.1156E-01 -4.5373E-01 -1.3240E-01  1.1773E+01 -8.6704E+00 -5.8623E-01        4.48
  3         8.1940E-01 -1.3638E+00 -1.5791E-02  6.1868E+00  2.6455E+00 -1.8766E+00        4.48
  4        -4.7915E-01 -1.1198E+00 -2.7968E-01  9.5697E+00 -4.0150E+00  7.5994E-02        4.48
  5         2.3949E+00 -1.5706E+00 -4.1926E-01  1.7882E+00  4.7148E+00 -1.1482E+00        4.48
  1         2.5751E-08  1.2012E-06  2.4770E-08 -3.1097E-07  2.8014E-07  3.2008E-08        4.49
  2        -2.8485E-01 -5.3114E-01 -1.3550E-01  1.3241E+01 -6.5897E+00 -2.0501E-02        4.49
  3         8.8083E-01 -1.3353E+00 -3.4717E-02  5.9754E+00  2.9811E+00 -1.8703E+00        4.49
  4        -3.8133E-01 -1.1574E+00 -2.7818E-01  9.7925E+00 -3.4255E+00  2.2042E-01        4.49
  5         2.4125E+00 -1.5226E+00 -4.3077E-01  1.6876E+00  4.7795E+00 -1.1304E+00        4.49
  1         2.2565E-08  1.2039E-06  2.5055E-08 -3.1872E-07  2.4614E-07  2.4502E-08        4.50
  2        -1.4592E-01 -5.8573E-01 -1.3277E-01  1.4170E+01 -4.1811E+00  5.5805E-01        4.50
  3         9.4007E-01 -1.3036E+00 -5.3556E-02  5.7526E+00  3.3040E+00 -1.8595E+00        4.50
  4        -2.8151E-01 -1.1889E+00 -2.7523E-01  9.9636E+00 -2.8200E+00  3.6323E-01        4.50
  5         2.4290E+00 -1.4740E+00 -4.4209E-01  1.5853E+00  4.8428E+00 -1.1119E+00        4.50
  1         1.9336E-08  1.2062E-06  2.5266E-08 -3.1963E-07  2.1099E-07  1.7347E-08        4.51
  2        -7.0137E-04 -6.1520E-01 -1.2435E-01  1.4481E+01 -1.6533E+00  1.0995E+00        4.51
  3         9.9700E-01 -1.2686E+00 -7.2265E-02  5.5189E+00  3.6144E+00 -1.8444E+00        4.51
  4        -1.8024E-01 -1.2143E+00 -2.7085E-01  1.0082E+01 -2.2052E+00  5.0293E-01        4.51
  5         2.4445E+00 -1.4248E+00 -4.5323E-01  1.4813E+00  4.9047E+00 -1.0928E+00        4.51
  1         1.6131E-08  1.2082E-06  2.5408E-08 -3.1399E-07  1.7691E-07  1.0965E-08        4.52
  2         1.4461E-01 -6.1945E-01 -1.1083E-01  1.4202E+01  7.7911E-01  1.5632E+00        4.52
  3         1.0515E+00 -1.2306E+00 -9.0798E-02  5.2748E+00  3.9123E+00 -1.8249E+00        4.52
  4        -7.8042E-02 -1.2335E+00 -2.6508E-01  1.0147E+01 -1.5876E+00  6.3816E-01        4.52
  5         2.4589E+00 -1.3750E+00 -4.6417E-01  1.3754E+00  4.9651E+00 -1.0730E+00        4.52
  1         1.3012E-08  1.2098E-06  2.5491E-08 -3.0291E-07  1.4559E-07  5.5909E-09        4.53
  2         2.8455E-01 -6.0034E-01 -9.3113E-02  1.3442E+01  2.9526E+00  1.9271E+00        4.53
  3         1.1035E+00 -1.1896E+00 -1.0911E-01  5.0206E+00  4.1978E+00 -1.8013E+00        4.53
  4         2.4553E-02 -1.2464E+00 -2.5798E-01  1.0160E+01 -9.7360E-01  7.6767E-01        4.53
  5         2.4723E+00 -1.3245E+00 -4.7490E-01  1.2679E+00  5.0240E+00 -1.0525E+00        4.53
  1         1.0026E-08  1.2111E-06  2.5524E-08 -2.8786E-07  1.1798E-07  1.2695E-09        4.54
  2         4.1501E-01 -5.6099E-01 -7.2249E-02  1.2347E+01  4.7788E+00  2.1877E+00        4.54
  3         1.1529E+00 -1.1459E+00 -1.2717E-01  4.7566E+00  4.4710E+00 -1.7737E+00        4.54
  4         1.2703E-01 -1.2532E+00 -2.4960E-01  1.0124E+01 -3.6919E-01  8.9041E-01        4.54
  5         2.4845E+00 -1.2735E+00 -4.8543E-01  1.1585E+00  5.0814E+00 -1.0313E+00        4.54
  1         7.2054E-09  1.2122E-06  2.5520E-08 -2.7027E-07  9.4343E-08 -2.0837E-09        4.56
  2         5.3331E-01 -5.0505E-01 -4.9238E-02  1.1056E+01  6.2365E+00  2.3544E+00        4.56
  3         1.1996E+00 -1.0994E+00 -1.4493E-01  4.4833E+00  4.7318E+00 -1.7421E+00        4.56
  4         2.2889E-01 -1.2539E+00 -2.4002E-01  1.0040E+01  2.2029E-01  1.0055E+00        4.56
  5         2.4956E+00 -1.2219E+00 -4.9573E-01  1.0473E+00  5.1371E+00 -1.0094E+00        4.56
  1         4.5708E-09  1.2130E-06  2.5485E-08 -2.5126E-07  7.4499E-08 -4.6161E-09        4.57
  2         6.3806E-01 -4.3618E-01 -2.4955E-02  9.6780E+00  7.3484E+00  2.4425E+00        4.57
  3         1.2434E+00 -1.0503E+00 -1.6235E-01  4.2009E+00  4.9804E+00 -1.7066E+00        4.57
  4         3.2969E-01 -1.2488E+00 -2.2932E-01  9.9131E+00  7.9019E-01  1.1124E+00        4.57
  5         2.5057E+00 -1.1697E+00 -5.0581E-01  9.3430E-01  5.1911E+00 -9.8680E-01        4.57
  1         2.1319E-09  1.2137E-06  2.5429E-08 -2.3165E-07  5.8052E-08 -6.4870E-09        4.58
  2         7.2878E-01 -3.5763E-01 -1.0776E-04  8.2893E+00  8.1582E+00  2.4687E+00        4.58
  3         1.2844E+00 -9.9881E-01 -1.7939E-01  3.9095E+00  5.2166E+00 -1.6672E+00        4.58
  4         4.2901E-01 -1.2380E+00 -2.1758E-01  9.7465E+00  1.3367E+00  1.2106E+00        4.58
  5         2.5145E+00 -1.1170E+00 -5.1566E-01  8.1945E-01  5.2434E+00 -9.6343E-01        4.58
  1        -1.0823E-10  1.2142E-06  2.5356E-08 -2.1195E-07  4.4540E-08 -7.8414E-09        4.59
  2         8.0563E-01 -2.7223E-01  2.4753E-02  6.9384E+00  8.7151E+00  2.4475E+00        4.59
  3         1.3224E+00 -9.4498E-01 -1.9601E-01  3.6094E+00  5.4404E+00 -1.6240E+00        4.59
  4         5.2646E-01 -1.2219E+00 -2.0489E-01  9.5447E+00  1.8566E+00  1.3000E+00        4.59
  5         2.5222E+00 -1.0638E+00 -5.2527E-01  7.0275E-01  5.2939E+00 -9.3931E-01        4.59
  1        -2.1504E-09  1.2146E-06  2.5272E-08 -1.9250E-07  3.3521E-08 -8.7999E-09        4.60
  2         8.6915E-01 -1.8228E-01  4.9213E-02  5.6527E+00  9.0658E+00  2.3910E+00        4.60
  3         1.3573E+00 -8.8896E-01 -2.1218E-01  3.3007E+00  5.6516E+00 -1.5769E+00        4.60
  4         6.2171E-01 -1.2006E+00 -1.9135E-01  9.3121E+00  2.3478E+00  1.3803E+00        4.60
  5         2.5287E+00 -1.0101E+00 -5.3463E-01  5.8417E-01  5.3426E+00 -9.1443E-01        4.60
  1        -3.9981E-09  1.2149E-06  2.5179E-08 -1.7346E-07  2.4610E-08 -9.4583E-09        4.61
  2         9.2008E-01 -8.9659E-02  7.2966E-02  4.4458E+00  9.2507E+00  2.3089E+00        4.61
  3         1.3890E+00 -8.3086E-01 -2.2785E-01  2.9836E+00  5.8502E+00 -1.5261E+00        4.61
  4         7.1447E-01 -1.1746E+00 -1.7704E-01  9.0529E+00  2.8087E+00  1.4518E+00        4.61
  5         2.5340E+00 -9.5588E-01 -5.4374E-01  4.6370E-01  5.3894E+00 -8.8877E-01        4.61
  1        -5.6560E-09  1.2151E-06  2.5081E-08 -1.5494E-07  1.7485E-08 -9.8910E-09        4.62
  2         9.5924E-01  4.1366E-03  9.5791E-02  3.3225E+00  9.3029E+00  2.2083E+00        4.62
  3         1.4175E+00 -7.7082E-01 -2.4300E-01  2.6582E+00  6.0359E+00 -1.4715E+00        4.62
  4         8.0450E-01 -1.1440E+00 -1.6205E-01  8.7716E+00  3.2385E+00  1.5147E+00        4.62
  5         2.5381E+00 -9.0122E-01 -5.5258E-01  3.4132E-01  5.4342E+00 -8.6231E-01        4.62
  1        -7.1297E-09  1.2153E-06  2.4980E-08 -1.3696E-07  1.1885E-08 -1.0155E-08        4.63
  2         9.8748E-01  9.7905E-02  1.1753E-01  2.2823E+00  9.2493E+00  2.0945E+00        4.63
  3         1.4427E+00 -7.0898E-01 -2.5757E-01  2.3246E+00  6.2085E+00 -1.4132E+00        4.63
  4         8.9159E-01 -1.1092E+00 -1.4647E-01  8.4719E+00  3.6368E+00  1.5692E+00        4.63
  5         2.5409E+00 -8.4612E-01 -5.6116E-01  2.1702E-01  5.4770E+00 -8.3506E-01        4.63
  1        -8.4245E-09  1.2154E-06  2.4876E-08 -1.1953E-07  7.5996E-09 -1.0294E-08        4.64
  2         1.0056E+00  1.9069E-01  1.3807E-01  1.3219E+00  9.1109E+00  1.9715E+00        4.64
  3         1.4644E+00 -6.4546E-01 -2.7153E-01  1.9829E+00  6.3677E+00 -1.3510E+00        4.64
  4         9.7558E-01 -1.0706E+00 -1.3038E-01  8.1577E+00  4.0038E+00  1.6159E+00        4.64
  5         2.5424E+00 -7.9059E-01 -5.6945E-01  9.0776E-02  5.5176E+00 -8.0698E-01        4.64
  1        -9.5460E-09  1.2154E-06  2.4772E-08 -1.0265E-07  4.4610E-09 -1.0342E-08        4.65
  2         1.0144E+00  2.8172E-01  1.5733E-01  4.3672E-01  8.9045E+00  1.8421E+00        4.65
  3         1.4827E+00 -5.8040E-01 -2.8484E-01  1.6330E+00  6.5132E+00 -1.2849E+00        4.65
  4         1.0563E+00 -1.0285E+00 -1.1385E-01  7.8323E+00  4.3401E+00  1.6550E+00        4.65
  5         2.5427E+00 -7.3467E-01 -5.7746E-01 -3.7423E-02  5.5561E+00 -7.7806E-01        4.65
  1        -1.0500E-08  1.2155E-06  2.4668E-08 -8.6277E-08  2.3352E-09 -1.0325E-08        4.66
  2         1.0147E+00  3.7037E-01  1.7526E-01 -3.7856E-01  8.6430E+00  1.7086E+00        4.66
  3         1.4974E+00 -5.1394E-01 -2.9747E-01  1.2752E+00  6.6446E+00 -1.2150E+00        4.66
  4         1.1338E+00 -9.8307E-01 -9.6971E-02  7.4987E+00  4.6467E+00  1.6872E+00        4.66
  5         2.5417E+00 -6.7837E-01 -5.8516E-01 -1.6759E-01  5.5922E+00 -7.4830E-01        4.66
  1        -1.1290E-08  1.2155E-06  2.4564E-08 -7.0401E-08  1.1150E-09 -1.0263E-08        4.67
  2         1.0070E+00  4.5615E-01  1.9184E-01 -1.1292E+00  8.3365E+00  1.5724E+00        4.67
  3         1.5084E+00 -4.4623E-01 -3.0937E-01  9.0940E-01  6.7614E+00 -1.1411E+00        4.67
  4         1.2078E+00 -9.3471E-01 -7.9796E-02  7.1596E+00  4.9245E+00  1.7128E+00        4.67
  5         2.5393E+00 -6.2171E-01 -5.9257E-01 -2.9974E-01  5.6260E+00 -7.1766E-01        4.67
  1        -1.1923E-08  1.2155E-06  2.4461E-08 -5.4990E-08  7.1470E-10 -1.0175E-08        4.68
  2         9.9206E-01  5.3865E-01  2.0702E-01 -1.8202E+00  7.9930E+00  1.4346E+00        4.68
  3         1.5158E+00 -3.7741E-01 -3.2051E-01  5.3573E-01  6.8631E+00 -1.0633E+00        4.68
  4         1.2784E+00 -8.8369E-01 -6.2393E-02  6.8173E+00  5.1750E+00  1.7324E+00        4.68
  5         2.5356E+00 -5.6473E-01 -5.9966E-01 -4.3388E-01  5.6574E+00 -6.8615E-01        4.68
  1        -1.2403E-08  1.2155E-06  2.4358E-08 -4.0018E-08  1.0656E-09 -1.0072E-08        4.69
  2         9.7042E-01  6.1751E-01  2.2081E-01 -2.4563E+00  7.6186E+00  1.2960E+00        4.69
  3         1.5192E+00 -3.0764E-01 -3.3084E-01  1.5425E-01  6.9492E+00 -9.8143E-01        4.69
  4         1.3455E+00 -8.3026E-01 -4.4820E-02  6.4739E+00  5.3994E+00  1.7464E+00        4.69
  5         2.5306E+00 -5.0744E-01 -6.0643E-01 -5.7003E-01  5.6862E+00 -6.5374E-01        4.69
  1        -1.2733E-08  1.2155E-06  2.4257E-08 -2.5462E-08  2.1129E-09 -9.9666E-09        4.70
  2         9.4261E-01  6.9245E-01  2.3320E-01 -3.0416E+00  7.2180E+00  1.1571E+00        4.70
  3         1.5188E+00 -2.3709E-01 -3.4032E-01 -2.3496E-01  7.0190E+00 -8.9544E-01        4.70
  4         1.4092E+00 -7.7470E-01 -2.7132E-02  6.1310E+00  5.5993E+00  1.7554E+00        4.70
  5         2.5241E+00 -4.4988E-01 -6.1286E-01 -7.0819E-01  5.7124E+00 -6.2041E-01        4.70
  1        -1.2918E-08  1.2155E-06  2.4157E-08 -1.1300E-08  3.8133E-09 -9.8671E-09        4.71
  2         9.0914E-01  7.6324E-01  2.4418E-01 -3.5799E+00  6.7951E+00  1.0184E+00        4.71
  3         1.5145E+00 -1.6592E-01 -3.4891E-01 -6.3180E-01  7.0717E+00 -8.0527E-01        4.71
  4         1.4694E+00 -7.1723E-01 -9.3764E-03  5.7901E+00  5.7761E+00  1.7598E+00        4.71
  5         2.5162E+00 -3.9206E-01 -6.1895E-01 -8.4837E-01  5.7358E+00 -5.8615E-01        4.71
  1        -1.2963E-08  1.2156E-06  2.4058E-08  2.4874E-09  6.1330E-09 -9.7815E-09        4.72
  2         8.7045E-01  8.2965E-01  2.5377E-01 -4.0744E+00  6.3527E+00  8.8004E-01        4.72
  3         1.5061E+00 -9.4304E-02 -3.5657E-01 -1.0361E+00  7.1065E+00 -7.1083E-01        4.72
  4         1.5261E+00 -6.5810E-01  8.4011E-03  5.4524E+00  5.9312E+00  1.7599E+00        4.72
  5         2.5070E+00 -3.3403E-01 -6.2470E-01 -9.9057E-01  5.7563E+00 -5.5094E-01        4.72
  1        -1.2869E-08  1.2157E-06  2.3959E-08  1.5917E-08  9.0460E-09 -9.7164E-09        4.73
  2         8.2697E-01  8.9150E-01  2.6196E-01 -4.5280E+00  5.8929E+00  7.4226E-01        4.73
  3         1.4935E+00 -2.2431E-02 -3.6326E-01 -1.4478E+00  7.1224E+00 -6.1203E-01        4.73
  4         1.5795E+00 -5.9749E-01  2.6160E-02  5.1189E+00  6.0661E+00  1.7562E+00        4.73
  5         2.4962E+00 -2.7580E-01 -6.3008E-01 -1.1348E+00  5.7739E+00 -5.1477E-01        4.73
  1        -1.2642E-08  1.2158E-06  2.3861E-08  2.9003E-08  1.2533E-08 -9.6774E-09        4.74
  2         7.7911E-01  9.4863E-01  2.6877E-01 -4.9431E+00  5.4175E+00  6.0513E-01        4.74
  3         1.4768E+00  4.9503E-02 -3.6892E-01 -1.8666E+00  7.1186E+00 -5.0879E-01        4.74
  4         1.6295E+00 -5.3562E-01  4.3864E-02  4.7904E+00  6.1822E+00  1.7490E+00        4.74
  5         2.4840E+00 -2.1740E-01 -6.3509E-01 -1.2810E+00  5.7884E+00 -4.7762E-01        4.74
  1        -1.2285E-08  1.2159E-06  2.3764E-08  4.1757E-08  1.6583E-08 -9.6694E-09        4.75
  2         7.2724E-01  1.0009E+00  2.7419E-01 -5.3217E+00  4.9276E+00  4.6869E-01        4.75
  3         1.4558E+00  1.2129E-01 -3.7352E-01 -2.2922E+00  7.0937E+00 -4.0104E-01        4.75
  4         1.6763E+00 -4.7267E-01  6.1480E-02  4.4675E+00  6.2807E+00  1.7388E+00        4.75
  5         2.4703E+00 -1.5888E-01 -6.3972E-01 -1.4293E+00  5.7996E+00 -4.3946E-01        4.75
  1        -1.1800E-08  1.2161E-06  2.3666E-08  5.4186E-08  2.1186E-08 -9.6964E-09        4.76
  2         6.7173E-01  1.0481E+00  2.7824E-01 -5.6655E+00  4.4242E+00  3.3295E-01        4.76
  3         1.4305E+00  1.9272E-01 -3.7701E-01 -2.7243E+00  7.0467E+00 -2.8867E-01        4.76
  4         1.7198E+00 -4.0881E-01  7.8978E-02  4.1508E+00  6.3630E+00  1.7257E+00        4.76
  5         2.4551E+00 -1.0026E-01 -6.4397E-01 -1.5796E+00  5.8075E+00 -4.0030E-01        4.76
  1        -1.1191E-08  1.2164E-06  2.3568E-08  6.6294E-08  2.6341E-08 -9.7623E-09        4.77
  2         6.1291E-01  1.0902E+00  2.8092E-01 -5.9758E+00  3.9078E+00  1.9791E-01        4.77
  3         1.4007E+00  2.6356E-01 -3.7933E-01 -3.1624E+00  6.9760E+00 -1.7163E-01        4.77
  4         1.7602E+00 -3.4419E-01  9.6330E-02  3.8406E+00  6.4302E+00  1.7100E+00        4.77
  5         2.4384E+00 -4.1580E-02 -6.4781E-01 -1.7319E+00  5.8120E+00 -3.6010E-01        4.77
  1        -1.0462E-08  1.2166E-06  2.3469E-08  7.8084E-08  3.2050E-08 -9.8700E-09        4.78
  2         5.5113E-01  1.1270E+00  2.8224E-01 -6.2536E+00  3.3787E+00  6.3526E-02        4.78
  3         1.3666E+00  3.3355E-01 -3.8046E-01 -3.6059E+00  6.8802E+00 -4.9841E-02        4.78
  4         1.7974E+00 -2.7896E-01  1.1351E-01  3.5372E+00  6.4833E+00  1.6922E+00        4.78
  5         2.4202E+00  1.7128E-02 -6.5124E-01 -1.8862E+00  5.8127E+00 -3.1885E-01        4.78
  1        -9.6149E-09  1.2170E-06  2.3368E-08  8.9553E-08  3.8319E-08 -1.0022E-08        4.79
  2         4.8670E-01  1.1584E+00  2.8220E-01 -6.4995E+00  2.8371E+00 -7.0227E-02        4.79
  3         1.3279E+00  4.0245E-01 -3.8032E-01 -4.0542E+00  6.7577E+00  7.6742E-02        4.79
  4         1.8316E+00 -2.1327E-01  1.3050E-01  3.2408E+00  6.5236E+00  1.6722E+00        4.79
  5         2.4003E+00  7.5825E-02 -6.5424E-01 -2.0424E+00  5.8097E+00 -2.7653E-01        4.79
  1        -8.6539E-09  1.2174E-06  2.3266E-08  1.0069E-07  4.5158E-08 -1.0221E-08        4.80
  2         4.1994E-01  1.1843E+00  2.8082E-01 -6.7139E+00  2.2830E+00 -2.0339E-01        4.80
  3         1.2847E+00  4.6996E-01 -3.7889E-01 -4.5063E+00  6.6066E+00  2.0814E-01        4.80
  4         1.8629E+00 -1.4723E-01  1.4729E-01  2.9516E+00  6.5518E+00  1.6505E+00        4.80
  5         2.3789E+00  1.3447E-01 -6.5682E-01 -2.2006E+00  5.8027E+00 -2.3314E-01        4.80
  1        -7.5821E-09  1.2179E-06  2.3162E-08  1.1149E-07  5.2580E-08 -1.0468E-08        4.81
  2         3.5118E-01  1.2045E+00  2.7810E-01 -6.8969E+00  1.7163E+00 -3.3600E-01        4.81
  3         1.2368E+00  5.3580E-01 -3.7610E-01 -4.9612E+00  6.4251E+00  3.4436E-01        4.81
  4         1.8913E+00 -8.0960E-02  1.6384E-01  2.6695E+00  6.5690E+00  1.6271E+00        4.81
  5         2.3559E+00  1.9303E-01 -6.5895E-01 -2.3607E+00  5.7917E+00 -1.8865E-01        4.81
  1        -6.4030E-09  1.2185E-06  2.3054E-08  1.2194E-07  6.0603E-08 -1.0765E-08        4.82
  2         2.8073E-01  1.2189E+00  2.7403E-01 -7.0480E+00  1.1365E+00 -4.6809E-01        4.82
  3         1.1844E+00  5.9964E-01 -3.7192E-01 -5.4175E+00  6.2110E+00  4.8535E-01        4.82
  4         1.9169E+00 -1.4569E-02  1.8015E-01  2.3947E+00  6.5759E+00  1.6023E+00        4.82
  5         2.3312E+00  2.5145E-01 -6.6063E-01 -2.5226E+00  5.7763E+00 -1.4305E-01        4.82
  1        -5.1203E-09  1.2191E-06  2.2944E-08  1.3200E-07  6.9247E-08 -1.1112E-08        4.83
  2         2.0892E-01  1.2274E+00  2.6864E-01 -7.1667E+00  5.4340E-01 -5.9965E-01        4.83
  3         1.1274E+00  6.6114E-01 -3.6628E-01 -5.8736E+00  5.9621E+00  6.3100E-01        4.83
  4         1.9397E+00  5.1843E-02  1.9620E-01  2.1270E+00  6.5734E+00  1.5762E+00        4.83
  5         2.3049E+00  3.0969E-01 -6.6184E-01 -2.6864E+00  5.7565E+00 -9.6329E-02        4.83
  1        -3.7380E-09  1.2199E-06  2.2830E-08  1.4165E-07  7.8534E-08 -1.1509E-08        4.84
  2         1.3608E-01  1.2298E+00  2.6192E-01 -7.2519E+00 -6.3496E-02 -7.3069E-01        4.84
  3         1.0658E+00  7.1995E-01 -3.5916E-01 -6.3275E+00  5.6761E+00  7.8116E-01        4.84
  4         1.9598E+00  1.1818E-01  2.1198E-01  1.8664E+00  6.5621E+00  1.5489E+00        4.84
  5         2.2769E+00  3.6771E-01 -6.6257E-01 -2.8520E+00  5.7320E+00 -4.8474E-02        4.84
  1        -2.2605E-09  1.2207E-06  2.2711E-08  1.5085E-07  8.8489E-08 -1.1956E-08        4.85
  2         6.2552E-02  1.2261E+00  2.5388E-01 -7.3020E+00 -6.8469E-01 -8.6115E-01        4.85
  3         9.9961E-01  7.7567E-01 -3.5049E-01 -6.7768E+00  5.3505E+00  9.3557E-01        4.85
  4         1.9774E+00  1.8437E-01  2.2749E-01  1.6129E+00  6.5426E+00  1.5206E+00        4.85
  5         2.2473E+00  4.2546E-01 -6.6281E-01 -3.0192E+00  5.7026E+00  5.2555E-04        4.85
  1        -6.9248E-10  1.2217E-06  2.2588E-08  1.5956E-07  9.9139E-08 -1.2450E-08        4.86
  2        -1.1297E-02  1.2160E+00  2.4453E-01 -7.3153E+00 -1.3207E+00 -9.9094E-01        4.86
  3         9.2893E-01  8.2789E-01 -3.4024E-01 -7.2187E+00  4.9829E+00  1.0939E+00        4.86
  4         1.9924E+00  2.5032E-01  2.4270E-01  1.3663E+00  6.5156E+00  1.4914E+00        4.86
  5         2.2159E+00  4.8289E-01 -6.6255E-01 -3.1881E+00  5.6683E+00  5.0680E-02        4.86
  1         9.6071E-10  1.2227E-06  2.2460E-08  1.6771E-07  1.1051E-07 -1.2990E-08        4.87
